pair,iso3_o,iso3_d,year,log_trade,fta,log_distance,common_language,contiguity,colony,log_gdp_o,log_gdp_d
IND_KHM,IND,KHM,2010,11.2728302806606,1,8.14467918344776,0,0,0,21.258857573921,16.2351910390393
IND_KHM,IND,KHM,2011,11.7355563889135,1,8.14467918344776,0,0,0,21.354590897407,16.3672609897331
IND_KHM,IND,KHM,2012,11.9708035826842,1,8.14467918344776,0,0,0,21.3431672290952,16.4584491320818
IND_KHM,IND,KHM,2013,12.0467404799609,1,8.14467918344776,0,0,0,21.3528325234327,16.5393481328735
IND_KHM,IND,KHM,2014,12.2578787381642,1,8.14467918344776,0,0,0,21.4339550008047,16.6355683435325
IND_KHM,IND,KHM,2015,12.1306358978682,1,8.14467918344776,0,0,0,21.4707833272373,16.7086536827399
IND_KHM,IND,KHM,2016,11.7793962706589,1,8.14467918344776,0,0,0,21.5401880545599,16.8120799082717
IND_KHM,IND,KHM,2017,11.8544277724042,1,8.14467918344776,0,0,0,21.6983811513497,16.9145753151486
IND_KHM,IND,KHM,2018,12.1979012000219,1,8.14467918344776,0,0,0,21.717602102778,17.0171081128501
IND_KHM,IND,KHM,2019,12.3679045363209,1,8.14467918344776,0,0,0,21.7640908867597,17.1146526884108
IND_KIR,IND,KIR,2010,5.89706595168433,0,9.25989215080543,1,0,1,21.258857573921,11.9212605839876
IND_KIR,IND,KIR,2011,5.64783274183168,0,9.25989215080543,1,0,1,21.354590897407,12.0567239244887
IND_KIR,IND,KIR,2012,7.23988739661197,0,9.25989215080543,1,0,1,21.3431672290952,12.0724524718219
IND_KIR,IND,KIR,2013,6.75165920810819,0,9.25989215080543,1,0,1,21.3528325234327,12.0373671835483
IND_KIR,IND,KIR,2014,6.51421923581027,0,9.25989215080543,1,0,1,21.4339550008047,12.1338619739014
IND_KIR,IND,KIR,2015,6.87818330665387,0,9.25989215080543,1,0,1,21.4707833272373,11.9836909039652
IND_KIR,IND,KIR,2016,6.39657792670026,0,9.25989215080543,1,0,1,21.5401880545599,12.0183265464743
IND_KIR,IND,KIR,2017,6.56642908092767,0,9.25989215080543,1,0,1,21.6983811513497,12.145218316083
IND_KIR,IND,KIR,2018,6.48000468383092,0,9.25989215080543,1,0,1,21.717602102778,12.187045644758
IND_KIR,IND,KIR,2019,6.02550600566291,0,9.25989215080543,1,0,1,21.7640908867597,12.0891755554331
IND_KNA,IND,KNA,2010,7.07466958464591,0,9.49934656739009,1,0,1,21.258857573921,13.448002010459
IND_KNA,IND,KNA,2011,6.97329486139063,0,9.49934656739009,1,0,1,21.354590897407,13.4981258632227
IND_KNA,IND,KNA,2012,6.71527428947474,0,9.49934656739009,1,0,1,21.3431672290952,13.5034263224709
IND_KNA,IND,KNA,2013,7.2840421457596,0,9.49934656739009,1,0,1,21.3528325234327,13.548768578068
IND_KNA,IND,KNA,2014,7.40368916924951,0,9.49934656739009,1,0,1,21.4339550008047,13.6503742956491
IND_KNA,IND,KNA,2015,7.88541012388757,0,9.49934656739009,1,0,1,21.4707833272373,13.6836674856104
IND_KNA,IND,KNA,2016,8.19524950247322,0,9.49934656739009,1,0,1,21.5401880545599,13.7287499597088
IND_KNA,IND,KNA,2017,8.16055653245891,0,9.49934656739009,1,0,1,21.6983811513497,13.8743814857814
IND_KNA,IND,KNA,2018,7.79400156270786,0,9.49934656739009,1,0,1,21.717602102778,13.8910872051581
IND_KNA,IND,KNA,2019,7.88230812650437,0,9.49934656739009,1,0,1,21.7640908867597,13.9681267914163
IND_KOR,IND,KOR,2010,15.3566345647905,1,8.45361420977337,0,0,0,21.258857573921,20.8135628983715
IND_KOR,IND,KOR,2011,15.6264427993086,1,8.45361420977337,0,0,0,21.354590897407,20.9076383749065
IND_KOR,IND,KOR,2012,15.4988802984682,1,8.45361420977337,0,0,0,21.3431672290952,20.9244149755858
IND_KOR,IND,KOR,2013,15.4892275360053,1,8.45361420977337,0,0,0,21.3528325234327,20.9891270414504
IND_KOR,IND,KOR,2014,15.4398893721654,1,8.45361420977337,0,0,0,21.4339550008047,21.0678011096465
IND_KOR,IND,KOR,2015,15.2025035499848,1,8.45361420977337,0,0,0,21.4707833272373,21.0473502220973
IND_KOR,IND,KOR,2016,15.1590318036148,1,8.45361420977337,0,0,0,21.5401880545599,21.0677385126281
IND_KOR,IND,KOR,2017,15.3732614669386,1,8.45361420977337,0,0,0,21.6983811513497,21.2080974221887
IND_KOR,IND,KOR,2018,15.4863075048208,1,8.45361420977337,0,0,0,21.717602102778,21.2684033852384
IND_KOR,IND,KOR,2019,15.4274770209184,1,8.45361420977337,0,0,0,21.7640908867597,21.2249031365219
IND_LAO,IND,LAO,2010,9.43600554133761,1,7.95331834656043,0,0,0,21.258857573921,15.7870106206084
IND_LAO,IND,LAO,2011,9.67688182730848,1,7.95331834656043,0,0,0,21.354590897407,15.9262191739965
IND_LAO,IND,LAO,2012,10.2963809332649,1,7.95331834656043,0,0,0,21.3431672290952,16.0518687609011
IND_LAO,IND,LAO,2013,11.1908850468731,1,7.95331834656043,0,0,0,21.3528325234327,16.2352141743198
IND_LAO,IND,LAO,2014,11.191134191699,1,7.95331834656043,0,0,0,21.4339550008047,16.4008881183511
IND_LAO,IND,LAO,2015,10.9553735058742,1,7.95331834656043,0,0,0,21.4707833272373,16.482066538653
IND_LAO,IND,LAO,2016,10.4458800677783,1,7.95331834656043,0,0,0,21.5401880545599,16.5820458591652
IND_LAO,IND,LAO,2017,10.7423393955231,1,7.95331834656043,0,0,0,21.6983811513497,16.6529011700164
IND_LAO,IND,LAO,2018,10.7183060219114,1,7.95331834656043,0,0,0,21.717602102778,16.7137210338441
IND_LAO,IND,LAO,2019,10.7465948877818,1,7.95331834656043,0,0,0,21.7640908867597,16.7462006931335
IND_LBN,IND,LBN,2010,12.4641930830739,0,8.29129585190541,0,0,0,21.258857573921,17.4533585309935
IND_LBN,IND,LBN,2011,12.7344819217818,0,8.29129585190541,0,0,0,21.354590897407,17.5063615201783
IND_LBN,IND,LBN,2012,12.7003994563302,0,8.29129585190541,0,0,0,21.3431672290952,17.5814689958885
IND_LBN,IND,LBN,2013,12.8505921809638,0,8.29129585190541,0,0,0,21.3528325234327,17.6076777814008
IND_LBN,IND,LBN,2014,12.927001102867,0,8.29129585190541,0,0,0,21.4339550008047,17.6382858055007
IND_LBN,IND,LBN,2015,12.5971936470743,0,8.29129585190541,0,0,0,21.4707833272373,17.6674587449664
IND_LBN,IND,LBN,2016,12.5156715095923,0,8.29129585190541,0,0,0,21.5401880545599,17.677014700508
IND_LBN,IND,LBN,2017,12.6387978219633,0,8.29129585190541,0,0,0,21.6983811513497,17.7863246122715
IND_LBN,IND,LBN,2018,12.7504926661046,0,8.29129585190541,0,0,0,21.717602102778,17.8210515774266
IND_LBN,IND,LBN,2019,12.6470618027973,0,8.29129585190541,0,0,0,21.7640908867597,17.7591477108186
IND_LBR,IND,LBR,2010,10.5555749238418,0,9.15788851197376,1,0,0,21.258857573921,14.072240864531
IND_LBR,IND,LBR,2011,11.1546849533125,0,9.15788851197376,1,0,0,21.354590897407,14.2458333746272
IND_LBR,IND,LBR,2012,11.6506894562479,0,9.15788851197376,1,0,0,21.3431672290952,14.3658424418035
IND_LBR,IND,LBR,2013,12.1308920768119,0,9.15788851197376,1,0,0,21.3528325234327,14.4838321826973
IND_LBR,IND,LBR,2014,12.4792041880943,0,9.15788851197376,1,0,0,21.4339550008047,14.5151366728286
IND_LBR,IND,LBR,2015,11.9788434091601,0,9.15788851197376,1,0,0,21.4707833272373,14.5255148555906
IND_LBR,IND,LBR,2016,11.7485090610677,0,9.15788851197376,1,0,0,21.5401880545599,14.5579239493655
IND_LBR,IND,LBR,2017,12.4351150602889,0,9.15788851197376,1,0,0,21.6983811513497,15.0365479504584
IND_LBR,IND,LBR,2018,12.1083723817493,0,9.15788851197376,1,0,0,21.717602102778,15.0459562818761
IND_LBR,IND,LBR,2019,12.3138207975145,0,9.15788851197376,1,0,0,21.7640908867597,15.015353797362
IND_LCA,IND,LCA,2010,8.04163882529472,0,9.51029680530335,1,0,1,21.258857573921,14.034081546228
IND_LCA,IND,LCA,2011,7.44723716189783,0,9.51029680530335,1,0,1,21.354590897407,14.0697898453701
IND_LCA,IND,LCA,2012,7.36090327178535,0,9.51029680530335,1,0,1,21.3431672290952,14.0799240689834
IND_LCA,IND,LCA,2013,7.53473274206017,0,9.51029680530335,1,0,1,21.3528325234327,14.1050140426373
IND_LCA,IND,LCA,2014,8.15502116617311,0,9.51029680530335,1,0,1,21.4339550008047,14.1420685764517
IND_LCA,IND,LCA,2015,7.90941897972138,0,9.51029680530335,1,0,1,21.4707833272373,14.1739789135785
IND_LCA,IND,LCA,2016,8.32445250349944,0,9.51029680530335,1,0,1,21.5401880545599,14.136598965092
IND_LCA,IND,LCA,2017,8.4033216708008,0,9.51029680530335,1,0,1,21.6983811513497,14.5070421546712
IND_LCA,IND,LCA,2018,8.60066944387645,0,9.51029680530335,1,0,1,21.717602102778,14.5407024110497
IND_LCA,IND,LCA,2019,8.2559356942558,0,9.51029680530335,1,0,1,21.7640908867597,14.5663564595941
IND_LKA,IND,LKA,2010,14.966194436586,1,7.79234892411304,0,0,1,21.258857573921,17.7188463952964
IND_LKA,IND,LKA,2011,15.3852723426636,1,7.79234892411304,0,0,1,21.354590897407,17.8960606232978
IND_LKA,IND,LKA,2012,15.1664406118099,1,7.79234892411304,0,0,1,21.3431672290952,17.8996878880732
IND_LKA,IND,LKA,2013,15.318967679076,1,7.79234892411304,0,0,1,21.3528325234327,18.0229161277661
IND_LKA,IND,LKA,2014,15.6962747252247,1,7.79234892411304,0,0,1,21.4339550008047,18.1894604263982
IND_LKA,IND,LKA,2015,15.5325674712574,1,7.79234892411304,0,0,1,21.4707833272373,18.2051579749712
IND_LKA,IND,LKA,2016,15.3167813811058,1,7.79234892411304,0,0,1,21.5401880545599,18.2139256343084
IND_LKA,IND,LKA,2017,15.3437828283032,1,7.79234892411304,0,0,1,21.6983811513497,18.2863276209313
IND_LKA,IND,LKA,2018,15.3562579684789,1,7.79234892411304,0,0,1,21.717602102778,18.2924273108312
IND_LKA,IND,LKA,2019,15.2762239445344,1,7.79234892411304,0,0,1,21.7640908867597,18.245166855627
IND_LSO,IND,LSO,2010,10.0952378520346,0,9.02581639162703,1,0,1,21.258857573921,14.5928544059329
IND_LSO,IND,LSO,2011,10.1120552300487,0,9.02581639162703,1,0,1,21.354590897407,14.7267296861703
IND_LSO,IND,LSO,2012,9.79625072214469,0,9.02581639162703,1,0,1,21.3431672290952,14.6606044279194
IND_LSO,IND,LSO,2013,10.6646406109984,0,9.02581639162703,1,0,1,21.3528325234327,14.6635179814092
IND_LSO,IND,LSO,2014,10.5504128730084,0,9.02581639162703,1,0,1,21.4339550008047,14.7401472928615
IND_LSO,IND,LSO,2015,10.5173904774082,0,9.02581639162703,1,0,1,21.4707833272373,14.663605905988
IND_LSO,IND,LSO,2016,10.4279500401681,0,9.02581639162703,1,0,1,21.5401880545599,14.6038358368789
IND_LSO,IND,LSO,2017,10.6456673678671,0,9.02581639162703,1,0,1,21.6983811513497,14.6511053586275
IND_LSO,IND,LSO,2018,10.4648824996859,0,9.02581639162703,1,0,1,21.717602102778,14.7374440944287
IND_LSO,IND,LSO,2019,10.5496066979649,0,9.02581639162703,1,0,1,21.7640908867597,14.7121117483798
IND_LTU,IND,LTU,2010,11.3171652931279,0,8.52456594574565,0,0,0,21.258857573921,17.4185464393397
IND_LTU,IND,LTU,2011,11.5106109786119,0,8.52456594574565,0,0,0,21.354590897407,17.5786406099461
IND_LTU,IND,LTU,2012,11.8998635222885,0,8.52456594574565,0,0,0,21.3431672290952,17.5613268817346
IND_LTU,IND,LTU,2013,11.8150166236314,0,8.52456594574565,0,0,0,21.3528325234327,17.6426718697552
IND_LTU,IND,LTU,2014,11.5871752599238,0,8.52456594574565,0,0,0,21.4339550008047,17.69800693799
IND_LTU,IND,LTU,2015,11.3823416325902,0,8.52456594574565,0,0,0,21.4707833272373,17.5388403249436
IND_LTU,IND,LTU,2016,11.4218531188506,0,8.52456594574565,0,0,0,21.5401880545599,17.5706195186936
IND_LTU,IND,LTU,2017,11.3961129020029,0,8.52456594574565,0,0,0,21.6983811513497,17.6816725805515
IND_LTU,IND,LTU,2018,11.5344178500957,0,8.52456594574565,0,0,0,21.717602102778,17.799871189777
IND_LTU,IND,LTU,2019,11.5461956143534,0,8.52456594574565,0,0,0,21.7640908867597,17.8173263506501
IND_LUX,IND,LUX,2010,10.8597958146359,0,8.75020786252571,0,0,0,21.258857573921,17.7695129442283
IND_LUX,IND,LUX,2011,10.5682661737344,0,8.75020786252571,0,0,0,21.354590897407,17.8923041363893
IND_LUX,IND,LUX,2012,10.743814594554,0,8.75020786252571,0,0,0,21.3431672290952,17.8460697495287
IND_LUX,IND,LUX,2013,10.7261425639162,0,8.75020786252571,0,0,0,21.3528325234327,17.9120335584658
IND_LUX,IND,LUX,2014,10.8864703724571,0,8.75020786252571,0,0,0,21.4339550008047,18.0096712058596
IND_LUX,IND,LUX,2015,10.6250234821603,0,8.75020786252571,0,0,0,21.4707833272373,17.8767849756236
IND_LUX,IND,LUX,2016,10.8845453544286,0,8.75020786252571,0,0,0,21.5401880545599,17.9089844436576
IND_LUX,IND,LUX,2017,10.8953927155703,0,8.75020786252571,0,0,0,21.6983811513497,18.0007948596202
IND_LUX,IND,LUX,2018,10.7791374609776,0,8.75020786252571,0,0,0,21.717602102778,18.0821967566751
IND_LUX,IND,LUX,2019,11.1249362499987,0,8.75020786252571,0,0,0,21.7640908867597,18.0667978343129
IND_LVA,IND,LVA,2010,11.1095429966615,0,8.55043452519604,0,0,0,21.258857573921,16.9939676776468
IND_LVA,IND,LVA,2011,11.2289619368215,0,8.55043452519604,0,0,0,21.354590897407,17.1647245096062
IND_LVA,IND,LVA,2012,11.4092165735188,0,8.55043452519604,0,0,0,21.3431672290952,17.1609336840091
IND_LVA,IND,LVA,2013,11.4771327917682,0,8.55043452519604,0,0,0,21.3528325234327,17.248099735859
IND_LVA,IND,LVA,2014,11.3352952147693,0,8.55043452519604,0,0,0,21.4339550008047,17.2607966045404
IND_LVA,IND,LVA,2015,11.1407187392487,0,8.55043452519604,0,0,0,21.4707833272373,17.1123112828629
IND_LVA,IND,LVA,2016,11.2473146862738,0,8.55043452519604,0,0,0,21.5401880545599,17.1361264229992
IND_LVA,IND,LVA,2017,11.6336729644807,0,8.55043452519604,0,0,0,21.6983811513497,17.2327061503441
IND_LVA,IND,LVA,2018,11.6152829630811,0,8.55043452519604,0,0,0,21.717602102778,17.3544104711309
IND_LVA,IND,LVA,2019,11.6700094926087,0,8.55043452519604,0,0,0,21.7640908867597,17.3509119675436
IND_MAC,IND,MAC,2010,8.68248268934235,0,8.21851757748959,0,0,0,21.258857573921,17.1604799148638
IND_MAC,IND,MAC,2011,8.66808341888359,0,8.21851757748959,0,0,0,21.354590897407,17.4165076045061
IND_MAC,IND,MAC,2012,8.75122398108334,0,8.21851757748959,0,0,0,21.3431672290952,17.5762803224654
IND_MAC,IND,MAC,2013,7.33215139280467,0,8.21851757748959,0,0,0,21.3528325234327,17.7619947983309
IND_MAC,IND,MAC,2014,9.06063697165849,0,8.21851757748959,0,0,0,21.4339550008047,17.829151059645
IND_MAC,IND,MAC,2015,7.9014066017914,0,8.21851757748959,0,0,0,21.4707833272373,17.6313591843555
IND_MAC,IND,MAC,2016,9.05630885171581,0,8.21851757748959,0,0,0,21.5401880545599,17.617777667075
IND_MAC,IND,MAC,2017,8.89664089645318,0,8.21851757748959,0,0,0,21.6983811513497,17.7363137433315
IND_MAC,IND,MAC,2018,10.1425802375365,0,8.21851757748959,0,0,0,21.717602102778,17.8280006142513
IND_MAC,IND,MAC,2019,9.32633852679116,0,8.21851757748959,0,0,0,21.7640908867597,17.8265597044529
IND_MAR,IND,MAR,2010,13.0118985189478,0,8.97106743873209,0,0,0,21.258857573921,18.3238467690097
IND_MAR,IND,MAR,2011,13.1110410207541,0,8.97106743873209,0,0,0,21.354590897407,18.4127628573372
IND_MAR,IND,MAR,2012,13.1352272577668,0,8.97106743873209,0,0,0,21.3431672290952,18.3788549818259
IND_MAR,IND,MAR,2013,13.2099789165179,0,8.97106743873209,0,0,0,21.3528325234327,18.4583204516672
IND_MAR,IND,MAR,2014,13.0223336787707,0,8.97106743873209,0,0,0,21.4339550008047,18.5149121725137
IND_MAR,IND,MAR,2015,12.9311689173716,0,8.97106743873209,0,0,0,21.4707833272373,18.4265960854512
IND_MAR,IND,MAR,2016,13.1331732397446,0,8.97106743873209,0,0,0,21.5401880545599,18.4350273496461
IND_MAR,IND,MAR,2017,13.2430382419124,0,8.97106743873209,0,0,0,21.6983811513497,18.5131024654747
IND_MAR,IND,MAR,2018,13.3098155716066,0,8.97106743873209,0,0,0,21.717602102778,18.5870103365422
IND_MAR,IND,MAR,2019,13.8720972736938,0,8.97106743873209,0,0,0,21.7640908867597,18.6019220434284
IND_MDA,IND,MDA,2010,10.0222653821098,0,8.439663988907,0,0,0,21.258857573921,15.5753671609515
IND_MDA,IND,MDA,2011,10.3919435105803,0,8.439663988907,0,0,0,21.354590897407,15.7637270191503
IND_MDA,IND,MDA,2012,10.1895024986046,0,8.439663988907,0,0,0,21.3431672290952,15.8012849405417
IND_MDA,IND,MDA,2013,10.3009586602615,0,8.439663988907,0,0,0,21.3528325234327,15.8911472383311
IND_MDA,IND,MDA,2014,10.4097599159274,0,8.439663988907,0,0,0,21.4339550008047,15.8928587741664
IND_MDA,IND,MDA,2015,10.0608575590516,0,8.439663988907,0,0,0,21.4707833272373,15.6892953196299
IND_MDA,IND,MDA,2016,9.97110204115641,0,8.439663988907,0,0,0,21.5401880545599,15.7249813233866
IND_MDA,IND,MDA,2017,10.0993941632007,0,8.439663988907,0,0,0,21.6983811513497,16.0845121601442
IND_MDA,IND,MDA,2018,10.2341248345861,0,8.439663988907,0,0,0,21.717602102778,16.2541501365925
IND_MDA,IND,MDA,2019,10.3458743869976,0,8.439663988907,0,0,0,21.7640908867597,16.2980264357163
IND_MDG,IND,MDG,2010,11.1698869917243,0,8.72534492491121,0,0,0,21.258857573921,15.9822685820843
IND_MDG,IND,MDG,2011,11.7224274315283,0,8.72534492491121,0,0,0,21.354590897407,16.1073078925686
IND_MDG,IND,MDG,2012,12.0096586978039,0,8.72534492491121,0,0,0,21.3431672290952,16.1100412854664
IND_MDG,IND,MDG,2013,12.3188519969452,0,8.72534492491121,0,0,0,21.3528325234327,16.177636745736
